Entrez Gene id	Prediction confidence (1 for BKZ HDFs)
55191	0.278911
55023	0.278846
84859	0.278598
85440	0.278598
10129	0.278597
343069	0.278597
26586	0.278597
29105	0.278597
55971	0.278597
4236	0.278597
23373	0.278597
284114	0.278597
55119	0.278597
219771	0.278597
57216	0.278597
357	0.278597
84191	0.278577
91607	0.278577
2622	0.278577
51752	0.278576
56963	0.278558
6700	0.278356
4211	0.278321
7855	0.278115
51004	0.277959
51430	0.27795
124923	0.27795
27242	0.277919
79953	0.277736
6361	0.277663
6342	0.277631
8934	0.277598
8735	0.277598
259217	0.277446
84295	0.277352
90957	0.277352
79081	0.277352
29889	0.27735
55226	0.27735
84298	0.277332
910	0.277317
4782	0.277293
23185	0.277229
388324	0.277229
126823	0.277229
9060	0.277181
51274	0.277142
11279	0.27714
54504	0.277113
81572	0.277113
8266	0.277113
9997	0.277113
9125	0.277113
29766	0.277111
5173	0.277031
731	0.276897
950	0.276893
78994	0.276878
51327	0.276754
8993	0.276683
9476	0.276683
79872	0.276683
11001	0.276682
1491	0.276682
5139	0.276682
2182	0.276682
629	0.276682
57606	0.276682
23091	0.276682
122622	0.276682
25962	0.276682
64225	0.276682
25923	0.276682
440689	0.276682
54867	0.276669
9380	0.276669
84908	0.276669
81551	0.27665
23520	0.276622
26232	0.276486
6101	0.276463
653	0.276452
9577	0.276439
5097	0.276437
83861	0.276437
55088	0.276437
55146	0.276437
79595	0.276437
57338	0.276437
5324	0.276437
79673	0.276437
55958	0.276437
10610	0.276435
23787	0.27631
10730	0.27631
8852	0.276307
2868	0.27629
3010	0.276275
84154	0.276275
10023	0.276274
26256	0.276274
23401	0.276274
6870	0.276146
84285	0.276109
359710	0.276107
140739	0.276107
11077	0.276105
92344	0.276016
56241	0.275896
10468	0.275886
7978	0.275666
9361	0.275559
283093	0.275558
58505	0.275558
55669	0.275558
23167	0.275558
119559	0.275558
4674	0.275497
143241	0.275493
3350	0.275469
55759	0.275456
5949	0.275456
4923	0.275444
3786	0.275079
57007	0.275011
8438	0.27498
10635	0.274979
23037	0.274898
59340	0.274883
2819	0.274795
23173	0.274733
10652	0.274647
51272	0.274647
5083	0.274496
89927	0.274459
6483	0.274459
24139	0.274447
10324	0.274342
6835	0.274338
728944	0.274334
27445	0.274202
5332	0.274066
84065	0.273872
79648	0.273797
63943	0.273758
22902	0.273758
11068	0.273758
3214	0.273686
8999	0.273529
412	0.273527
51528	0.273527
644815	0.273524
1382	0.27344
360	0.273384
57192	0.273319
84287	0.273227
56961	0.273227
126669	0.273225
2742	0.273207
9764	0.273125
57085	0.273053
10677	0.273024
92737	0.272917
7226	0.272842
4920	0.272837
23608	0.27277
1112	0.272769
123228	0.272668
9732	0.27264
84451	0.27264
83732	0.27264
57679	0.272639
2838	0.272639
132954	0.272639
51507	0.272566
1044	0.272479
23532	0.272474
2030	0.272474
55013	0.27227
54925	0.271992
5096	0.271958
5209	0.271953
10444	0.271953
5443	0.271914
4111	0.271837
9739	0.271793
29915	0.271791
8970	0.271707
8820	0.271591
2542	0.271478
25833	0.27137
326	0.27137
65056	0.27137
767	0.271367
28966	0.271282
57325	0.270985
6480	0.270946
153733	0.270888
2180	0.270849
10673	0.270809
8530	0.27075
2912	0.270711
51009	0.270605
91319	0.270605
4520	0.270527
2820	0.2705
128	0.27044
1621	0.270245
81607	0.270241
1949	0.270153
6289	0.270096
885	0.270075
83442	0.269876
400745	0.269876
84171	0.26974
122953	0.269528
8705	0.2695
7941	0.269393
84545	0.269373
27309	0.269369
2779	0.269345
6334	0.269308
112936	0.269207
6664	0.269156
7827	0.269111
51282	0.268885
9823	0.268868
23762	0.268867
11078	0.268867
151531	0.268867
84572	0.268811
6744	0.268796
55602	0.268763
7770	0.268763
23253	0.268763
84897	0.268763
23623	0.268727
10024	0.268698
57504	0.268556
283377	0.268554
79728	0.268542
2257	0.268414
85409	0.268278
85865	0.268208
3218	0.268182
3802	0.268164
3803	0.268164
11126	0.268163
54937	0.267909
4881	0.26783
25861	0.267728
129531	0.267717
23172	0.267702
10626	0.267699
10991	0.267699
1611	0.267699
64776	0.267699
11133	0.267636
2219	0.267576
4808	0.26757
29781	0.267485
4357	0.267474
83884	0.267328
10166	0.267326
26122	0.267313
10083	0.267283
260434	0.26708
10782	0.267062
85407	0.267046
26585	0.266946
3196	0.266946
54739	0.266939
4222	0.266802
5794	0.266791
90268	0.266607
414301	0.266607
27330	0.266489
8216	0.266368
221154	0.266288
3806	0.266215
100132285	0.266215
54014	0.266183
80310	0.266174
149465	0.266164
54532	0.266164
54971	0.266164
23219	0.266164
10607	0.2661
7461	0.265941
81858	0.265923
79183	0.265819
80243	0.265819
142891	0.265818
10692	0.265818
338567	0.265818
64743	0.265818
57502	0.265806
2998	0.26574
5730	0.265642
486	0.265564
81848	0.265493
51555	0.265492
55174	0.265492
84876	0.265419
547	0.265115
144347	0.265065
6339	0.265028
84079	0.264938
9698	0.264938
22858	0.264937
22869	0.264937
375449	0.264937
27314	0.264937
26145	0.264937
27190	0.264764
3204	0.264725
383	0.264641
125476	0.264599
55199	0.264599
4781	0.264565
8544	0.264469
221662	0.264452
51402	0.264452
56267	0.264256
170463	0.264253
9992	0.264201
5670	0.264194
79650	0.264194
6988	0.264194
81629	0.264194
55714	0.264194
10457	0.264193
3068	0.264193
1745	0.264193
221079	0.264193
6343	0.264192
23410	0.264124
2348	0.26395
153572	0.263869
57135	0.263704
8542	0.263604
11325	0.263563
501	0.263563
1266	0.26353
115703	0.26353
131890	0.263433
9993	0.263335
8310	0.263335
135932	0.263334
50810	0.263334
60682	0.263334
404093	0.263334
25924	0.263173
3594	0.263046
6707	0.262962
27086	0.262941
2562	0.262903
9315	0.262848
10328	0.262806
6305	0.262721
8971	0.262675
27030	0.262653
134266	0.262595
617	0.262572
56674	0.262571
415116	0.262531
6442	0.262505
93611	0.262462
26268	0.262461
115290	0.262461
26235	0.262461
26234	0.262461
23194	0.262461
26270	0.262461
114907	0.262461
55336	0.262461
26224	0.262461
55108	0.262411
54968	0.262411
160140	0.262311
6759	0.262144
391104	0.262144
1137	0.262029
2538	0.261932
84717	0.261886
84223	0.261857
5968	0.261855
221264	0.261843
55229	0.261843
147339	0.261771
23386	0.261771
5950	0.261694
7369	0.261693
3346	0.26149
1580	0.261409
146849	0.261331
51364	0.261331
10588	0.261331
8939	0.261298
221895	0.26107
83605	0.261038
1374	0.260998
11180	0.260923
9488	0.260892
1388	0.260861
8898	0.260826
57520	0.260709
92335	0.260611
89882	0.260597
8416	0.260551
8424	0.260539
80196	0.260538
2674	0.260486
55846	0.260409
124925	0.260409
255426	0.260409
7305	0.260372
3352	0.260302
8195	0.260259
79663	0.260259
9913	0.260259
55186	0.260257
1687	0.260257
10406	0.260257
10927	0.260257
51058	0.260219
5068	0.259874
134265	0.259866
2703	0.259844
5228	0.259836
24142	0.259825
55890	0.259764
7439	0.259721
55170	0.259569
8220	0.25946
63875	0.25946
23017	0.259377
23228	0.259276
5027	0.259227
7568	0.259184
2983	0.259171
886	0.258922
6336	0.258892
1265	0.258891
116113	0.258794
57016	0.258645
863	0.258562
10233	0.258536
11072	0.258536
245812	0.258455
527	0.258392
4185	0.258271
732	0.258222
25836	0.258033
55593	0.258032
9100	0.257997
3225	0.257928
55765	0.257881
387597	0.257881
80346	0.257881
57619	0.257881
9679	0.257881
134549	0.25788
150864	0.25788
221035	0.25788
124739	0.25788
83394	0.257554
10553	0.257495
59272	0.257358
6674	0.257357
2673	0.257356
1747	0.257356
120	0.257356
2823	0.257356
55325	0.257233
6450	0.257233
8771	0.257204
8692	0.257194
148867	0.257178
1545	0.257164
7165	0.257118
7727	0.257116
81557	0.257096
92342	0.257096
131408	0.257096
1198	0.257063
55196	0.256997
66008	0.256832
8022	0.256765
4146	0.256759
23759	0.256704
1241	0.256684
2984	0.256646
55861	0.256567
27132	0.256567
953	0.256482
114569	0.256421
29119	0.25634
83439	0.25634
64321	0.25634
123169	0.256339
1006	0.256339
140825	0.256339
1014	0.256339
8910	0.256335
375033	0.256191
55793	0.25617
25917	0.256169
51133	0.256169
54936	0.256055
6102	0.256026
4761	0.25602
6326	0.256016
340481	0.25601
8895	0.256009
3547	0.255872
10042	0.255804
91851	0.255675
64388	0.255674
10418	0.255672
25981	0.255672
60681	0.255622
114625	0.25557
10881	0.255511
2118	0.255503
6492	0.255441
3773	0.255394
53916	0.255336
85313	0.255333
6742	0.255044
140628	0.254982
551	0.254972
51705	0.254961
1890	0.254777
2743	0.254644
523	0.254631
389941	0.254589
22871	0.254579
56034	0.254467
145957	0.254425
9657	0.254357
6335	0.254355
5470	0.254355
5475	0.254355
430	0.254355
50717	0.254044
79158	0.254008
285753	0.254008
51072	0.254008
22843	0.254007
10439	0.254007
149473	0.254007
27295	0.25397
2706	0.253907
51389	0.253815
63932	0.253633
881	0.253537
6525	0.253537
9562	0.253537
199	0.253535
55860	0.253535
26521	0.253476
56477	0.253447
28991	0.253361
51397	0.253361
51122	0.253361
149951	0.25336
7423	0.253208
5376	0.253164
50507	0.252971
9581	0.252748
23254	0.252747
25894	0.252747
57143	0.252612
10566	0.252552
80314	0.252467
51156	0.252453
152789	0.252419
55845	0.252205
26017	0.25211
57823	0.252059
345651	0.252047
10768	0.252047
11138	0.251811
7837	0.251811
374659	0.251802
11147	0.251802
4682	0.251618
80212	0.251527
7841	0.251527
22915	0.251504
9856	0.251405
5167	0.251396
50624	0.251388
50856	0.251388
3820	0.251388
9937	0.251332
23314	0.251331
93986	0.251291
9064	0.251288
153090	0.251286
4898	0.251268
6051	0.251106
83693	0.251098
170685	0.251083
3467	0.251028
3437	0.250963
5824	0.250832
90019	0.25075
6359	0.250537
10344	0.250536
3589	0.250304
10590	0.249943
2220	0.249911
7442	0.249829
23078	0.249738
23101	0.249738
7840	0.249738
57169	0.249738
7976	0.249725
51106	0.249604
79856	0.249571
126282	0.24957
55679	0.249533
201895	0.249422
1203	0.249354
90990	0.249354
2186	0.249231
3614	0.249228
9512	0.249028
26750	0.248998
51094	0.248856
257364	0.248757
4664	0.248616
4665	0.248616
60482	0.248575
2668	0.24856
255877	0.248537
3145	0.248477
10811	0.248451
2557	0.248451
5626	0.248289
3355	0.248282
683	0.248282
6436	0.248262
51260	0.248261
8994	0.248209
537	0.248108
4212	0.248061
56672	0.248036
1068	0.248035
7593	0.248021
25837	0.247982
1394	0.247963
2678	0.247959
5922	0.247897
64747	0.247711
64478	0.247618
5897	0.247598
84639	0.247543
51575	0.247516
5090	0.247282
272	0.247227
10263	0.247201
65992	0.247119
5239	0.247056
55374	0.246991
2556	0.24699
26071	0.24699
11282	0.246832
23059	0.246818
55870	0.246518
9580	0.246518
30811	0.246483
2990	0.246292
2593	0.246159
282974	0.2461
2729	0.246056
410	0.246041
5445	0.245849
11102	0.245561
1465	0.245543
5834	0.245543
55671	0.245455
261726	0.245454
151987	0.245454
11275	0.245379
55540	0.245375
954	0.245271
3636	0.245238
65997	0.245151
85465	0.245151
55249	0.245151
25941	0.245151
55329	0.245151
414061	0.245151
54475	0.245151
84628	0.245151
11103	0.24515
11026	0.24515
7335	0.245099
79589	0.245099
79048	0.244833
83744	0.244833
55219	0.244833
79230	0.244833
55236	0.244833
64795	0.244833
81624	0.244833
57134	0.244833
9640	0.244833
4125	0.244833
9652	0.244833
132884	0.244832
23355	0.244832
119587	0.244832
10905	0.244832
10903	0.244832
10670	0.244802
6324	0.244788
27035	0.244777
8187	0.244611
1237	0.244511
4544	0.244482
10215	0.244443
83641	0.24444
54514	0.244376
6757	0.244314
6820	0.244279
1673	0.244263
55787	0.24423
80237	0.244124
6609	0.244078
10998	0.243893
92070	0.243856
60685	0.243848
79369	0.243848
155382	0.243771
55048	0.243771
23203	0.243717
51378	0.243678
6328	0.243677
9567	0.243677
1088	0.243388
5192	0.243346
85363	0.243329
57594	0.243187
10814	0.243081
3426	0.242942
1066	0.242805
4015	0.242802
25890	0.242707
55748	0.242642
154810	0.242335
9095	0.242305
115950	0.242304
2307	0.242248
84872	0.242248
6372	0.242189
2921	0.242187
51668	0.242119
7036	0.242095
81035	0.242058
85459	0.242058
159989	0.24205
7434	0.241938
84919	0.241821
7991	0.241821
5514	0.241821
79660	0.241821
57821	0.241821
64434	0.241821
81566	0.241821
170954	0.24182
23189	0.24182
5099	0.24182
1961	0.241714
2145	0.241608
27022	0.241549
23545	0.241395
6750	0.241301
728642	0.241289
114805	0.241289
1236	0.241229
57113	0.241064
93973	0.241064
220388	0.241063
2300	0.241063
2535	0.240998
25798	0.240957
4622	0.240945
79269	0.240924
79012	0.240924
10940	0.240858
53834	0.240573
84186	0.240491
3816	0.240452
719	0.240369
7130	0.240275
1007	0.240182
4879	0.240052
115704	0.240031
115416	0.239887
5161	0.239756
92822	0.239706
5091	0.239494
5244	0.239382
7126	0.239184
9963	0.238941
1260	0.23894
81688	0.238938
27129	0.23892
6182	0.238866
51	0.238849
4884	0.238848
7162	0.238782
8992	0.23878
534	0.23878
80174	0.238715
84315	0.238654
84133	0.238654
55184	0.238653
57595	0.238653
124401	0.238653
100134230	0.238653
51162	0.238653
137964	0.238653
3097	0.238614
23109	0.238586
137492	0.238519
3043	0.23847
2217	0.238339
113655	0.238177
55035	0.237871
6567	0.237854
24144	0.237853
810	0.23775
5016	0.237721
51124	0.23762
151613	0.237594
7918	0.237594
80256	0.237594
54883	0.237594
54149	0.237594
220965	0.237594
54552	0.237589
54540	0.237589
54538	0.237503
168620	0.237335
253959	0.237335
9694	0.237306
63876	0.237192
23475	0.237032
2840	0.236874
23237	0.236672
55973	0.236451
201562	0.236451
84330	0.236435
81888	0.236435
51143	0.236409
3993	0.236393
1995	0.23626
8140	0.236088
9056	0.236088
56301	0.236088
3050	0.236013
23335	0.235988
5322	0.235958
57592	0.235954
7227	0.23588
2928	0.235879
23310	0.235851
51601	0.235781
7108	0.235775
1296	0.235584
5166	0.235574
84444	0.235385
90121	0.235275
11227	0.235268
84290	0.235243
79365	0.235049
254863	0.23492
2488	0.234914
1186	0.23491
57829	0.23485
5545	0.23485
114815	0.234849
11061	0.234849
149483	0.234782
9686	0.234767
245806	0.234766
4978	0.23469
1804	0.23469
4685	0.23469
4340	0.23469
4045	0.23469
80856	0.23451
50632	0.234507
54830	0.234484
9073	0.234423
10052	0.234422
10686	0.234422
2707	0.234422
64135	0.234421
23586	0.23442
6274	0.234277
116138	0.234275
51222	0.234255
169792	0.234255
4654	0.233996
57019	0.233917
80025	0.23388
53354	0.233879
585	0.23386
59082	0.233814
23053	0.233752
4052	0.233752
84465	0.233752
84461	0.233665
11283	0.233664
84281	0.233546
23657	0.233356
170591	0.233283
93643	0.23323
166647	0.233229
8875	0.233025
11082	0.233023
84073	0.233014
79849	0.233002
51751	0.232882
54882	0.232882
4953	0.232834
57095	0.232832
1102	0.232773
10203	0.232624
3620	0.232612
5106	0.232552
54802	0.232178
11346	0.232008
23473	0.231986
9877	0.231984
5378	0.231984
157638	0.2319
4160	0.231819
10231	0.231701
4902	0.231612
1301	0.231596
84529	0.231553
51081	0.231552
4796	0.231552
175	0.2314
223	0.231248
6594	0.231221
203447	0.231138
1136	0.231021
1005	0.23102
5972	0.230978
54933	0.230871
55670	0.230807
55182	0.230795
57692	0.230795
64844	0.230795
23090	0.230795
10844	0.230793
10220	0.230264
4016	0.230147
5362	0.230027
122769	0.229933
144245	0.229621
6263	0.229587
26524	0.22958
5827	0.229488
5075	0.229438
55614	0.229382
796	0.229197
4246	0.228928
6376	0.228928
5535	0.228928
4250	0.228928
7342	0.228928
4064	0.228928
3823	0.22872
120227	0.228685
79892	0.228529
51733	0.228528
1806	0.228513
9496	0.228501
116225	0.228001
570	0.227895
149420	0.227854
3363	0.227851
3274	0.227851
113263	0.227689
84693	0.22753
59338	0.227434
59339	0.227434
83667	0.227388
63928	0.227387
27244	0.227387
3730	0.227368
51200	0.227354
6539	0.227245
23005	0.22721
84516	0.227184
27238	0.227184
51266	0.227184
5199	0.227146
80342	0.227127
30845	0.227108
286262	0.226995
1235	0.226847
29066	0.226822
728294	0.226749
58490	0.226716
79991	0.226716
113675	0.226715
1144	0.226651
22885	0.226547
23224	0.226547
142678	0.226547
339451	0.226547
3750	0.226534
79842	0.226519
79710	0.226519
64397	0.226518
168451	0.226518
29761	0.226518
10773	0.226518
25987	0.226518
84140	0.226388
57622	0.226313
54663	0.226313
79717	0.226235
140803	0.226222
128178	0.226029
10099	0.225999
4329	0.225906
2590	0.22586
117248	0.22586
4917	0.225856
57179	0.225819
8558	0.225728
92086	0.225705
118427	0.225703
3543	0.225703
3029	0.225703
9543	0.2257
6039	0.225583
283248	0.225582
22950	0.225567
725	0.225492
5929	0.225431
57585	0.225222
90861	0.225222
3868	0.225203
10267	0.225179
58508	0.224803
5073	0.224795
51594	0.224458
10505	0.22443
27247	0.224256
9127	0.224196
5025	0.224196
2529	0.224164
9053	0.224148
3801	0.224137
10280	0.224011
11277	0.224008
2619	0.223937
5190	0.223908
84888	0.223827
8808	0.223507
2258	0.223444
79465	0.223363
135250	0.223363
80328	0.223363
146760	0.223362
9746	0.223342
55697	0.223153
8828	0.223138
23746	0.2231
5095	0.223033
49854	0.222877
23541	0.222693
23533	0.222693
79095	0.222677
11086	0.222539
80723	0.222532
23582	0.222196
28962	0.222181
54520	0.222124
55691	0.222124
26127	0.222123
7477	0.222089
5502	0.221893
5193	0.22186
65059	0.221854
54741	0.221742
80329	0.221606
1413	0.221567
56311	0.221557
25926	0.221555
55625	0.221423
283234	0.221421
55568	0.221292
8912	0.221236
1762	0.220888
11014	0.220872
445815	0.220711
55142	0.220642
10522	0.220559
29925	0.220446
932	0.220232
92285	0.220181
55124	0.220166
9401	0.220035
347862	0.220035
27123	0.219519
3418	0.219459
10609	0.219459
64175	0.219459
57488	0.219459
5860	0.219289
56474	0.219184
1456	0.219118
115572	0.219111
169966	0.219111
79094	0.219111
25805	0.218904
26528	0.218765
23184	0.218701
57597	0.21865
11179	0.218645
3200	0.218596
51450	0.218596
1993	0.218481
1297	0.218418
341	0.21836
9966	0.21835
5126	0.218349
5314	0.217966
623	0.217895
3360	0.21784
4207	0.217732
5251	0.217627
3975	0.2174
7111	0.217243
50943	0.217146
7701	0.217039
11123	0.216786
1002	0.216761
55217	0.216602
84922	0.216426
4901	0.216273
130951	0.216197
4886	0.216155
7092	0.2161
1101	0.216086
51298	0.215996
55049	0.215996
79870	0.215996
9841	0.215996
64745	0.215996
85019	0.215996
7695	0.215996
84527	0.215996
494514	0.215996
286075	0.215995
362	0.215995
164312	0.215995
4585	0.2159
154075	0.215812
4593	0.21571
27233	0.215702
6819	0.215702
27284	0.215702
6817	0.215702
25830	0.215702
6799	0.215702
6822	0.215702
6370	0.215321
94115	0.215269
8612	0.215173
84968	0.215128
79165	0.215128
4440	0.215128
631	0.215093
987	0.214987
11330	0.214807
1585	0.214724
8613	0.214497
3607	0.214326
731682	0.214096
8722	0.214096
9262	0.214091
201965	0.214014
474354	0.214014
9166	0.213706
81029	0.213574
8190	0.213446
116844	0.213444
11226	0.213444
200504	0.213426
83862	0.21337
112476	0.213155
6398	0.212972
54913	0.212938
170482	0.212904
143	0.212854
9350	0.21252
11167	0.212518
4256	0.212518
8578	0.212214
93474	0.212181
1800	0.21218
4589	0.212153
909	0.21178
215	0.211779
225	0.211779
2304	0.211699
6441	0.211598
119391	0.211536
54431	0.211513
79706	0.211513
78990	0.211513
55621	0.211513
727866	0.211513
92667	0.211513
27042	0.211512
162681	0.211512
114908	0.211512
3375	0.211488
671	0.211295
51061	0.211255
10219	0.211232
1783	0.210936
10850	0.210884
9619	0.210883
9696	0.210765
3982	0.210683
6658	0.210618
30062	0.210617
338917	0.210617
9622	0.210546
84688	0.210546
8653	0.210546
339201	0.210545
27440	0.210545
54020	0.210545
2900	0.210459
3745	0.210139
54903	0.210056
23312	0.209974
11262	0.209349
553	0.209278
50512	0.209216
3442	0.209195
6291	0.209149
8559	0.209005
496	0.208727
79684	0.208452
92170	0.208452
9069	0.208452
503542	0.208452
51412	0.208338
143689	0.208059
9068	0.208018
3612	0.208017
1414	0.207722
166785	0.207563
51125	0.207556
128229	0.207397
5266	0.207391
23207	0.207169
7059	0.207112
63976	0.206829
167826	0.206723
256297	0.206723
9847	0.20669
140545	0.206689
23589	0.206617
5133	0.206424
7066	0.206343
563	0.206304
10085	0.206303
57523	0.206137
404636	0.206054
9899	0.206028
66036	0.205695
3269	0.205634
8621	0.205334
51166	0.205202
6444	0.205007
55716	0.204893
55888	0.204543
10266	0.204276
9620	0.204195
2629	0.204194
2028	0.203917
290	0.203885
1607	0.203857
57418	0.203827
27348	0.20374
1325	0.203693
7125	0.203466
57474	0.203443
3843	0.203443
119392	0.203443
566	0.203421
51388	0.203216
64805	0.203042
23566	0.203041
92979	0.202719
11117	0.202656
1821	0.202524
10368	0.202462
9194	0.202389
9123	0.202389
10878	0.202379
6017	0.202257
4883	0.202079
1133	0.202003
55423	0.202001
11122	0.201428
399979	0.201428
151449	0.201166
9502	0.20104
10557	0.200969
5973	0.200918
51382	0.200892
7318	0.200796
57727	0.200165
6746	0.2
22977	0.2
4987	0.1996
65005	0.199337
1143	0.199084
51513	0.198934
2834	0.198804
84107	0.198733
10675	0.198703
645	0.19863
118424	0.198121
1506	0.198027
1496	0.197917
54554	0.19771
55726	0.196671
9	0.196631
10	0.19663
7148	0.196619
26020	0.196516
23150	0.196367
152015	0.195758
1595	0.19574
23277	0.195556
23075	0.195556
9742	0.195556
1823	0.195523
54825	0.195516
6319	0.195503
55187	0.195406
3613	0.195194
25844	0.195084
30061	0.195077
84365	0.194782
9933	0.194231
51426	0.194119
2864	0.193987
2825	0.193987
8787	0.193966
2793	0.193414
9758	0.193213
3700	0.193161
6833	0.193147
51617	0.192897
10199	0.192686
9103	0.192641
1716	0.192566
22936	0.192175
7441	0.191991
2798	0.191929
5737	0.19174
55855	0.191621
51561	0.191415
1544	0.191359
3764	0.191334
8785	0.191146
91734	0.191101
9362	0.191062
7306	0.191025
81502	0.190773
9552	0.190773
4539	0.190772
29990	0.190772
518	0.190772
55272	0.190763
5053	0.190686
6369	0.190565
2053	0.19042
10687	0.190279
22903	0.190243
1113	0.190078
9235	0.189964
30819	0.189944
23305	0.189919
51317	0.189801
55709	0.189699
1381	0.189698
3425	0.189698
146712	0.189698
11031	0.189698
51027	0.189687
1610	0.18963
6568	0.189568
66037	0.189163
22873	0.189163
7940	0.189133
144165	0.189027
196483	0.18897
79695	0.188955
5007	0.188901
79850	0.188871
23428	0.18887
8778	0.188523
28970	0.188523
23564	0.188523
81932	0.188523
51316	0.188523
57715	0.188523
115761	0.188523
57707	0.188523
132158	0.188523
51374	0.188376
5729	0.188094
23161	0.188092
3060	0.187917
140290	0.187773
89777	0.187728
26085	0.187727
5010	0.187699
2215	0.187682
27065	0.1876
30835	0.187548
5152	0.187212
7775	0.187188
7746	0.187188
8209	0.187024
643641	0.187002
130013	0.18661
64843	0.186554
126	0.186534
127	0.186534
124	0.186533
125	0.186533
4056	0.186105
3598	0.185985
51002	0.185309
6368	0.185241
4880	0.185117
5995	0.184418
3713	0.184298
8938	0.184229
5742	0.18399
84634	0.183896
10893	0.183895
970	0.183642
51442	0.183128
79180	0.182766
9789	0.182356
1302	0.181989
4887	0.181699
8309	0.181362
23600	0.181361
220972	0.181295
6649	0.181246
4053	0.181246
56253	0.181244
8399	0.181235
7757	0.180774
2515	0.18063
116092	0.180405
9798	0.180269
6469	0.180269
55777	0.180112
56993	0.180002
7784	0.179591
79065	0.179475
7475	0.17909
7389	0.178354
145553	0.178253
2694	0.177614
30820	0.177572
9453	0.177483
26471	0.177419
55014	0.177279
901	0.177004
252839	0.176807
216	0.176363
3578	0.176312
2644	0.176293
25927	0.176292
30816	0.176226
10225	0.176092
6445	0.175916
55800	0.175784
114902	0.175567
51022	0.175357
7358	0.175038
2867	0.174711
1588	0.174703
255967	0.174147
6730	0.173856
55501	0.173855
8786	0.173608
26254	0.173226
6320	0.173094
11141	0.172699
80019	0.172281
10611	0.172281
51127	0.172281
51268	0.172191
2582	0.17213
2584	0.17213
10775	0.172129
51776	0.17192
95	0.171766
9392	0.171643
241	0.171643
163702	0.171632
9104	0.1715
656	0.170993
4142	0.170839
1559	0.170685
1557	0.170685
79188	0.170674
57571	0.170674
199920	0.170673
63973	0.170191
53343	0.16976
2796	0.169573
434	0.169465
9517	0.169195
160851	0.168796
84248	0.168437
4157	0.168298
3061	0.168296
1622	0.168147
10725	0.168007
23648	0.167971
84957	0.16746
90952	0.166904
8693	0.166904
6403	0.166903
2020	0.166894
1586	0.166823
83999	0.166802
85027	0.166667
55266	0.166667
115650	0.165978
64429	0.165972
339403	0.165905
6307	0.165144
58516	0.165069
10885	0.164758
1269	0.164746
3158	0.164525
81617	0.164475
57054	0.164398
347734	0.163879
56917	0.163664
10164	0.163573
58475	0.163037
3045	0.163019
1004	0.16294
10235	0.162891
29928	0.162696
79598	0.162236
4439	0.161997
7473	0.161689
9217	0.161155
80765	0.161017
6443	0.160856
55600	0.160655
654231	0.16011
2675	0.160057
58538	0.159743
348158	0.159632
116285	0.159632
3000	0.159303
5697	0.159244
5019	0.159141
6476	0.158872
23529	0.158779
9244	0.158779
64802	0.158751
23057	0.158751
349565	0.158751
946	0.158696
55591	0.158452
6494	0.158444
8128	0.158178
51046	0.158178
7903	0.158178
57092	0.158165
1473	0.157762
51367	0.157657
2940	0.157196
2939	0.157196
2941	0.157196
2938	0.157196
221357	0.157195
57586	0.156789
23026	0.156789
11249	0.156789
30010	0.156789
11248	0.156789
8611	0.156617
23125	0.15622
6909	0.15622
6910	0.15622
29116	0.156089
2358	0.156045
8884	0.15592
10214	0.155716
7263	0.155064
1670	0.155063
1193	0.154999
10897	0.154842
5805	0.154613
199720	0.154041
922	0.153978
56142	0.153826
54443	0.153317
1371	0.153077
2994	0.153018
6676	0.152787
6713	0.152473
5636	0.152358
9666	0.151893
83538	0.151613
55825	0.151449
6916	0.150798
5740	0.150797
197257	0.150684
92597	0.150617
56922	0.15046
64087	0.15046
6309	0.150397
79042	0.150297
4852	0.150183
55632	0.150019
6779	0.149958
482	0.149549
4148	0.149301
3746	0.148854
51738	0.148817
3699	0.148311
9535	0.147956
10556	0.146924
8694	0.146572
8927	0.14619
55907	0.14611
1512	0.145671
1046	0.145432
79677	0.145209
170680	0.144966
55017	0.14491
8545	0.144854
91304	0.144668
7349	0.144329
57486	0.143792
23620	0.143791
10555	0.143751
56894	0.143751
55326	0.143751
56895	0.143751
10554	0.143751
696	0.143486
23350	0.143439
89796	0.143439
23272	0.143439
23761	0.143348
8292	0.142872
1134	0.142846
145270	0.142171
4668	0.141389
4161	0.141332
493861	0.141271
170261	0.141271
84219	0.141271
9356	0.141271
221458	0.141271
79594	0.141271
2862	0.141267
192683	0.140887
9927	0.140084
135927	0.139792
64167	0.139288
3199	0.13916
3229	0.13916
30012	0.13916
10481	0.13916
9403	0.139085
10449	0.138815
10005	0.138815
84076	0.138647
23174	0.138646
6375	0.138363
29086	0.138219
83729	0.137943
2849	0.137733
9132	0.13754
23498	0.136808
92105	0.136562
26207	0.136526
5732	0.135706
6690	0.135688
374618	0.135444
84279	0.135122
84623	0.134555
7579	0.134442
7589	0.134442
6608	0.133705
124590	0.133642
257629	0.133642
27095	0.132519
57678	0.132473
384	0.132321
1016	0.130944
6121	0.130847
26289	0.1305
51360	0.13043
9436	0.130186
23601	0.130185
10326	0.130185
54209	0.130185
54210	0.130185
5967	0.129937
29953	0.129936
2014	0.129613
2925	0.1294
4829	0.1294
4975	0.129208
23383	0.129016
79174	0.128916
5959	0.128891
57035	0.128532
162417	0.128529
2980	0.128322
53340	0.128089
6330	0.128008
3549	0.127479
50846	0.127479
26297	0.127361
10804	0.126953
1819	0.126907
