E-MTAB-7805		ERR3240304	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240304	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240304	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240304	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240304	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240304	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240304	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240304	factor	time	14 day
E-MTAB-7805		ERR3240305	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240305	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240305	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240305	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240305	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240305	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240305	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240305	factor	time	14 day
E-MTAB-7805		ERR3240306	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240306	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240306	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240306	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240306	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240306	characteristic	sampling site	adenoid
E-MTAB-7805		ERR3240306	factor	infect	Human gammaherpesvirus 4	http://purl.obolibrary.org/obo/NCBITaxon_10376
E-MTAB-7805		ERR3240306	factor	time	14 day
E-MTAB-7805		ERR3240307	characteristic	cell type	B-lymphoblast	http://www.ebi.ac.uk/efo/EFO_0005293
E-MTAB-7805		ERR3240307	characteristic	developmental stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
E-MTAB-7805		ERR3240307	characteristic	individual	Donor 1
E-MTAB-7805		ERR3240307	characteristic	organism	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
E-MTAB-7805		ERR3240307	characteristic	organism part	lymphoid tissue	http://purl.obolibrary.org/obo/UBERON_0001744
E-MTAB-7805		ERR3240307	characteristic	sampling site	adenoid
